
Transactions Submitted
Transaction ID,Client Ref 2,Action Date,Instalment,Service Type,Instalments,Account Name,Value,Frequency,

Cancelled
Transaction ID,Client Ref 2,Action Date,Instalment,Service Type,Instalments,Account Name,Value,Frequency,

InProgress
Transaction ID,Client Ref 2,Action Date,Instalment,Service Type,Instalments,Account Name,Value,Frequency,

Failed
Transaction ID,Client Ref 2,Action Date,Instalment,Service Type,Instalments,Account Name,Value,Frequency,Reason Code,

Future
Transaction ID,Client Ref 2,Action Date,Instalment,Service Type,Instalments,Account Name,Value,Frequency,
10353412,5062,2018/04/30,1,2 Day Debit,1,N,210.00,3,
8777996,3978,2018/04/30,4,2 Day Debit,4,P,200.00,3,
9920670,5012,2018/04/30,2,2 Day Debit,2,N,251.00,3,
9995344,2944,2018/04/30,2,2 Day Debit,3,A,295.00,3,
9995501,3466,2018/04/30,2,2 Day Debit,3,W,170.00,3,
9939615,3468,2018/04/30,2,2 Day Debit,2,B,200.00,3,
9953362,2657,2018/04/30,2,2 Day Debit,3,Y,146.00,3,
10353312,5093,2018/04/30,1,2 Day Debit,2,N,301.00,3,
10353469,3881,2018/04/30,1,2 Day Debit,1,S,292.00,3,
9995401,3069,2018/04/30,2,2 Day Debit,2,S,295.00,3,
10353369,4994,2018/04/30,1,2 Day Debit,1,T,78.00,3,
9916183,4166,2018/04/30,2,2 Day Debit,2,N,370.00,3,
10353780,4931,2018/04/30,1,2 Day Debit,3,Z,300.00,3,
9916660,2245,2018/04/30,2,2 Day Debit,2,S,300.00,3,
9954530,2360,2018/04/30,2,2 Day Debit,2,N,200.00,3,
9995510,3514,2018/04/30,2,2 Day Debit,2,N,89.00,3,
10353680,2433,2018/04/30,1,2 Day Debit,2,N,295.00,3,
10353837,2557,2018/04/30,1,2 Day Debit,3,O,295.00,3,
9995076,2061,2018/04/30,2,2 Day Debit,4,N,300.00,3,
9995567,3955,2018/04/30,2,2 Day Debit,3,B,300.00,3,
10352835,3642,2018/04/30,1,2 Day Debit,1,M,300.00,3,
10353737,3156,2018/04/30,1,2 Day Debit,3,N,250.00,3,
9954487,2445,2018/04/30,2,2 Day Debit,2,S,100.00,3,
9994976,4349,2018/04/30,2,2 Day Debit,3,L,153.00,3,
10354148,5181,2018/04/30,1,2 Day Debit,3,N,190.00,3,
9916760,5276,2018/04/30,2,2 Day Debit,2,N,150.00,3,
9995033,4175,2018/04/30,2,2 Day Debit,3,M,153.00,3,
10353146,5320,2018/04/30,1,2 Day Debit,1,N,300.00,3,
10354048,2776,2018/04/30,1,2 Day Debit,3,K,300.00,3,
10354205,5301,2018/04/30,1,2 Day Debit,3,N,300.00,3,
9919402,5116,2018/04/30,2,2 Day Debit,2,N,300.00,3,
9921363,4813,2018/04/30,2,2 Day Debit,2,Z,352.00,3,
9954489,2445,2018/04/30,2,2 Day Debit,2,S,155.00,3,
9955391,2458,2018/04/30,2,2 Day Debit,4,P,221.00,3,
8358224,3434,2018/04/30,5,2 Day Debit,5,M,188.00,3,
10353614,2067,2018/04/30,1,2 Day Debit,3,K,300.00,3,
10353771,5169,2018/04/30,1,2 Day Debit,3,Z,237.00,3,
9919302,5119,2018/04/30,2,2 Day Debit,2,N,157.00,3,
9921263,4883,2018/04/30,2,2 Day Debit,2,N,100.00,3,
10353671,2361,2018/04/30,1,2 Day Debit,3,G,295.00,3,
10353180,4792,2018/04/30,1,2 Day Debit,1,N,295.00,3,
10354082,5559,2018/04/30,1,2 Day Debit,3,F,300.00,3,
10353265,2435,2018/04/30,1,2 Day Debit,2,N,300.00,3,
9916764,5256,2018/04/30,2,2 Day Debit,2,P,200.00,3,
10352831,3676,2018/04/30,1,2 Day Debit,1,V,83.00,3,
10353282,4256,2018/04/30,1,2 Day Debit,2,N,250.00,3,
10353733,2723,2018/04/30,1,2 Day Debit,3,N,300.00,3,
10354184,3185,2018/04/30,1,2 Day Debit,3,N,250.00,3,
10353182,4766,2018/04/30,1,2 Day Debit,1,N,50.00,3,
10353633,4242,2018/04/30,1,2 Day Debit,1,N,153.00,3,
9995029,4186,2018/04/30,2,2 Day Debit,2,M,105.00,3,
9995480,3834,2018/04/30,2,2 Day Debit,3,Z,153.00,3,
9995380,3014,2018/04/30,2,2 Day Debit,4,M,300.00,3,
10353199,5230,2018/04/30,1,2 Day Debit,2,N,78.00,3,
10353650,4111,2018/04/30,1,2 Day Debit,1,N,37.00,3,
10354101,5578,2018/04/30,1,2 Day Debit,3,N,295.00,3,
8777998,3980,2018/04/30,4,2 Day Debit,4,N,100.00,3,
10353099,2076,2018/04/30,1,2 Day Debit,1,N,295.00,3,
10353550,5389,2018/04/30,1,2 Day Debit,1,P,83.00,3,
10354001,2620,2018/04/30,1,2 Day Debit,3,T,250.00,3,
9956538,2604,2018/04/30,2,2 Day Debit,4,N,221.00,3,
10352999,2527,2018/04/30,1,2 Day Debit,1,N,295.00,3,
9994946,4381,2018/04/30,2,2 Day Debit,3,F,50.00,3,
9995397,3043,2018/04/30,2,2 Day Debit,3,P,295.00,3,
10353567,5361,2018/04/30,1,2 Day Debit,1,Z,300.00,3,
10354018,5558,2018/04/30,1,2 Day Debit,3,K,300.00,3,
9947497,3238,2018/04/30,2,2 Day Debit,3,Z,145.00,3,
10353016,2405,2018/04/30,1,2 Day Debit,1,N,239.00,3,
10353467,3910,2018/04/30,1,2 Day Debit,1,P,295.00,3,
10353918,4342,2018/04/30,1,2 Day Debit,3,P,300.00,3,
10352916,3218,2018/04/30,1,2 Day Debit,2,B,300.00,3,
10353367,4995,2018/04/30,1,2 Day Debit,2,F,153.00,3,
9921593,4604,2018/04/30,2,2 Day Debit,2,P,145.00,3,
9955004,2286,2018/04/30,2,2 Day Debit,2,E,155.00,3,
10353935,4726,2018/04/30,1,2 Day Debit,3,N,300.00,3,
9941768,3439,2018/04/30,2,2 Day Debit,2,V,200.00,3,
10352933,3103,2018/04/30,1,2 Day Debit,1,Z,50.00,3,
10353384,4836,2018/04/30,1,2 Day Debit,1,B,300.00,3,
10353835,4696,2018/04/30,1,2 Day Debit,3,N,250.00,3,
10352833,3651,2018/04/30,1,2 Day Debit,1,M,301.00,3,
10353284,4249,2018/04/30,1,2 Day Debit,2,N,300.00,3,
10353735,4106,2018/04/30,1,2 Day Debit,3,L,295.00,3,
9919321,5172,2018/04/30,2,2 Day Debit,2,L,300.00,3,
9915947,2693,2018/04/30,2,2 Day Debit,2,M,300.00,3,
9921693,4536,2018/04/30,2,2 Day Debit,2,S,200.00,3,
9995582,3983,2018/04/30,2,2 Day Debit,4,S,89.00,3,
9921373,4802,2018/04/30,2,2 Day Debit,2,M,250.00,3,
9994848,4725,2018/04/30,2,2 Day Debit,2,N,153.00,3,
8777854,3466,2018/04/30,4,2 Day Debit,4,W,250.00,3,
9921273,4879,2018/04/30,2,2 Day Debit,2,N,250.00,3,
9921430,4773,2018/04/30,2,2 Day Debit,2,N,200.00,3,
9953300,2714,2018/04/30,2,2 Day Debit,3,N,250.00,3,
10353070,2127,2018/04/30,1,2 Day Debit,1,N,302.00,3,
10352970,2737,2018/04/30,1,2 Day Debit,1,Z,50.00,3,
10353127,3945,2018/04/30,1,2 Day Debit,1,M,302.00,3,
10353027,2308,2018/04/30,1,2 Day Debit,1,N,301.00,3,
10353438,4629,2018/04/30,1,2 Day Debit,1,N,50.00,3,
9922895,3678,2018/04/30,2,2 Day Debit,2,N,300.00,3,
10353084,3599,2018/04/30,1,2 Day Debit,1,Z,300.00,3,
10353338,4122,2018/04/30,1,2 Day Debit,1,V,210.00,3,
10353495,2004,2018/04/30,1,2 Day Debit,1,T,301.00,3,
10353395,4773,2018/04/30,1,2 Day Debit,1,N,300.00,3,
10353552,5380,2018/04/30,1,2 Day Debit,1,T,285.00,3,
10353806,3741,2018/04/30,1,2 Day Debit,3,L,300.00,3,
10353452,4047,2018/04/30,1,2 Day Debit,1,S,300.00,3,
9922377,3947,2018/04/30,2,2 Day Debit,2,N,300.00,3,
10353706,5164,2018/04/30,1,2 Day Debit,3,F,301.00,3,
10353863,5492,2018/04/30,1,2 Day Debit,3,P,153.00,3,
9954447,2502,2018/04/30,2,2 Day Debit,2,W,151.00,3,
10353763,4451,2018/04/30,1,2 Day Debit,3,M,159.00,3,
10353920,4342,2018/04/30,1,2 Day Debit,3,P,105.00,3,
10354174,4133,2018/04/30,1,2 Day Debit,3,L,237.00,3,
9952089,2967,2018/04/30,2,2 Day Debit,3,K,200.00,3,
10353820,2017,2018/04/30,1,2 Day Debit,3,A,295.00,3,
10354074,5204,2018/04/30,1,2 Day Debit,3,N,250.00,3,
10354131,2256,2018/04/30,1,2 Day Debit,3,N,153.00,3,
9995116,2316,2018/04/30,2,2 Day Debit,3,N,170.00,3,
10354188,5354,2018/04/30,1,2 Day Debit,3,N,153.00,3,
9995584,3990,2018/04/30,2,2 Day Debit,3,N,88.00,3,
9916800,5238,2018/04/30,2,2 Day Debit,2,C,300.00,3,
9919369,5159,2018/04/30,2,2 Day Debit,2,N,157.00,3,
9921330,4829,2018/04/30,2,2 Day Debit,2,Z,250.00,3,
9921741,4508,2018/04/30,2,2 Day Debit,2,N,250.00,3,
9938428,3537,2018/04/30,2,2 Day Debit,2,N,150.00,3,
9947488,3238,2018/04/30,2,2 Day Debit,3,Z,200.00,3,
9995484,3848,2018/04/30,2,2 Day Debit,4,P,88.00,3,
9995409,3086,2018/04/30,2,2 Day Debit,4,T,170.00,3,
10352909,3262,2018/04/30,1,2 Day Debit,1,N,78.00,3,
9994841,4756,2018/04/30,2,2 Day Debit,3,Z,300.00,3,
9994998,4286,2018/04/30,2,2 Day Debit,2,E,50.00,3,
10352890,3320,2018/04/30,1,2 Day Debit,1,M,300.00,3,
9953423,2619,2018/04/30,2,2 Day Debit,2,H,320.00,3,
9916638,5445,2018/04/30,2,2 Day Debit,2,N,350.00,3,
9921168,5044,2018/04/30,2,2 Day Debit,2,N,301.00,3,
10353358,3175,2018/04/30,1,2 Day Debit,1,A,37.00,3,
10353258,2655,2018/04/30,1,2 Day Debit,1,N,300.00,3,
9994953,4373,2018/04/30,2,2 Day Debit,3,N,300.00,3,
9995404,3074,2018/04/30,2,2 Day Debit,4,Z,300.00,3,
9994853,4694,2018/04/30,2,2 Day Debit,3,N,300.00,3,
9995304,2770,2018/04/30,2,2 Day Debit,2,N,300.00,3,
10353726,3879,2018/04/30,1,2 Day Debit,2,N,160.00,3,
10352921,3193,2018/04/30,1,2 Day Debit,1,N,83.00,3,
9955009,2263,2018/04/30,2,2 Day Debit,2,N,300.00,3,
10353175,5246,2018/04/30,1,2 Day Debit,1,B,239.00,3,
10353626,2268,2018/04/30,1,2 Day Debit,2,N,295.00,3,
10352821,3707,2018/04/30,1,2 Day Debit,1,N,300.00,3,
10353075,2119,2018/04/30,1,2 Day Debit,1,Z,302.00,3,
9954541,2359,2018/04/30,2,2 Day Debit,2, A,139.00,3,
9995321,2942,2018/04/30,2,2 Day Debit,4,V,17.00,3,
10354094,5570,2018/04/30,1,2 Day Debit,3,N,300.00,3,
10353289,5086,2018/04/30,1,2 Day Debit,1,T,300.00,3,
10353740,5036,2018/04/30,1,2 Day Debit,3,R,300.00,3,
10353543,5396,2018/04/30,1,2 Day Debit,1,B,300.00,3,
10353994,3776,2018/04/30,1,2 Day Debit,3,D,295.00,3,
10353189,2635,2018/04/30,1,2 Day Debit,1,V,300.00,3,
9922403,3881,2018/04/30,2,2 Day Debit,2,S,300.00,3,
10353443,4596,2018/04/30,1,2 Day Debit,1,P,295.00,3,
10354208,4696,2018/04/30,1,2 Day Debit,3,N,300.00,3,
9915938,5440,2018/04/30,2,2 Day Debit,2,N,178.00,3,
9954527,2405,2018/04/30,2,2 Day Debit,2,N,139.00,3,
10353657,2331,2018/04/30,1,2 Day Debit,1,E,153.00,3,
10354108,5033,2018/04/30,1,2 Day Debit,3,L,50.00,3,
10353911,2751,2018/04/30,1,2 Day Debit,3,N,50.00,3,
9994936,4390,2018/04/30,2,2 Day Debit,3,N,300.00,3,
10353557,5375,2018/04/30,1,2 Day Debit,1,S,300.00,3,
9994818,4823,2018/04/30,2,2 Day Debit,2,Z,250.00,3,
10353140,5337,2018/04/30,1,2 Day Debit,1,T,300.00,3,
9995540,3919,2018/04/30,2,2 Day Debit,2,A,150.00,3,
10353040,3320,2018/04/30,1,2 Day Debit,2,M,170.00,3,
9916756,5303,2018/04/30,2,2 Day Debit,2,N,370.00,3,
10353057,2186,2018/04/30,1,2 Day Debit,1,N,164.00,3,
10353508,2482,2018/04/30,1,2 Day Debit,3,N,252.00,3,
9915937,5440,2018/04/30,2,2 Day Debit,2,N,200.00,3,
9921486,4659,2018/04/30,2,2 Day Debit,2,A,145.00,3,
9919390,5138,2018/04/30,2,2 Day Debit,2,N,178.00,3,
9921194,4995,2018/04/30,2,2 Day Debit,2,F,253.00,3,
9922213,4239,2018/04/30,2,2 Day Debit,2,H,188.00,3,
9919373,5144,2018/04/30,2,2 Day Debit,2,B,100.00,3,
9954503,2439,2018/04/30,2,2 Day Debit,2,S,250.00,3,
9922379,3947,2018/04/30,2,2 Day Debit,2,N,338.00,3,
9921377,4801,2018/04/30,2,2 Day Debit,2,V,300.00,3,
9922766,3771,2018/04/30,2,2 Day Debit,2,N,250.00,3,
9953380,2648,2018/04/30,2,2 Day Debit,3,S,100.00,3,
9995062,4011,2018/04/30,2,2 Day Debit,2,N,170.00,3,
9995513,3555,2018/04/30,2,2 Day Debit,2,N,300.00,3,
9955201,2364,2018/04/30,2,2 Day Debit,3,A,151.00,3,
10353130,3945,2018/04/30,1,2 Day Debit,1,M,148.00,3,
10353030,2288,2018/04/30,1,2 Day Debit,1,A,301.00,3,
10353481,3825,2018/04/30,1,2 Day Debit,1,M,304.00,3,
9994877,4619,2018/04/30,2,2 Day Debit,2,N,214.00,3,
9995328,2845,2018/04/30,2,2 Day Debit,3,V,302.00,3,
9947466,3251,2018/04/30,2,2 Day Debit,3,N,150.00,3,
10353047,2202,2018/04/30,1,2 Day Debit,1,S,300.00,3,
10353498,2030,2018/04/30,1,2 Day Debit,3,N,295.00,3,
10353949,5186,2018/04/30,1,2 Day Debit,3,N,300.00,3,
9947566,3193,2018/04/30,2,2 Day Debit,3,N,300.00,3,
9994955,4372,2018/04/30,2,2 Day Debit,2,B,300.00,3,
9995423,3192,2018/04/30,2,2 Day Debit,2,A,239.00,3,
10353491,4038,2018/04/30,1,2 Day Debit,3,L,250.00,3,
10353942,4522,2018/04/30,1,2 Day Debit,3,N,237.00,3,
9920684,5004,2018/04/30,2,2 Day Debit,2,N,178.00,3,
10353391,4801,2018/04/30,1,2 Day Debit,1,V,83.00,3,
10353842,3488,2018/04/30,1,2 Day Debit,3,L,100.00,3,
10353859,5490,2018/04/30,1,2 Day Debit,3,N,295.00,3,
10353759,4089,2018/04/30,1,2 Day Debit,3,N,153.00,3,
9954475,2471,2018/04/30,2,2 Day Debit,2,A,338.00,3,
10354127,3519,2018/04/30,1,2 Day Debit,3,D,186.00,3,
9953304,2707,2018/04/30,2,2 Day Debit,3,G,200.00,3,
9995323,2843,2018/04/30,2,2 Day Debit,3,Z,301.00,3,
10353142,5337,2018/04/30,1,2 Day Debit,1,T,37.00,3,
10354141,5395,2018/04/30,1,2 Day Debit,3,N,250.00,3,
9995537,3877,2018/04/30,2,2 Day Debit,2,G,300.00,3,
10353042,3547,2018/04/30,1,2 Day Debit,1,S,300.00,3,
9995437,3270,2018/04/30,2,2 Day Debit,3,A,153.00,3,
9953321,2678,2018/04/30,2,2 Day Debit,3,N,300.00,3,
10353510,2483,2018/04/30,1,2 Day Debit,2,N,50.00,3,
10353156,5329,2018/04/30,1,2 Day Debit,2,P,301.00,3,
9995105,2229,2018/04/30,2,2 Day Debit,3,N,88.00,3,
10353056,2186,2018/04/30,1,2 Day Debit,1,N,301.00,3,
9955244,2438,2018/04/30,2,2 Day Debit,4,N,200.00,3,
9995005,4266,2018/04/30,2,2 Day Debit,2,M,300.00,3,
9920665,5016,2018/04/30,2,2 Day Debit,2,T,187.00,3,
10353073,2119,2018/04/30,1,2 Day Debit,1,Z,250.00,3,
10353524,2656,2018/04/30,1,2 Day Debit,1,N,250.00,3,
9922455,3868,2018/04/30,2,2 Day Debit,2,N,200.00,3,
9922906,3676,2018/04/30,2,2 Day Debit,2,V,183.00,3,
10352973,2716,2018/04/30,1,2 Day Debit,1,E,50.00,3,
10353424,4729,2018/04/30,1,2 Day Debit,1,X,300.00,3,
9995570,3964,2018/04/30,2,2 Day Debit,4,N,301.00,3,
10353992,3061,2018/04/30,1,2 Day Debit,3,S,300.00,3,
9916021,4118,2018/04/30,2,2 Day Debit,2,N,178.00,3,
9995473,3757,2018/04/30,2,2 Day Debit,3,N,88.00,3,
9922538,3822,2018/04/30,2,2 Day Debit,2,K,300.00,3,
10353441,4618,2018/04/30,1,2 Day Debit,1,N,237.00,3,
10353892,5530,2018/04/30,1,2 Day Debit,3,N,50.00,3,
9952153,2863,2018/04/30,2,2 Day Debit,3,Z,400.00,3,
9916104,2721,2018/04/30,2,2 Day Debit,2,C,250.00,3,
9920183,5057,2018/04/30,2,2 Day Debit,2,Q,251.00,3,
10353341,4099,2018/04/30,1,2 Day Debit,1,N,210.00,3,
10353792,2591,2018/04/30,1,2 Day Debit,3,L,50.00,3,
10353168,5303,2018/04/30,1,2 Day Debit,2,N,300.00,3,
9995157,4912,2018/04/30,2,2 Day Debit,2,N,250.00,3,
10353422,4661,2018/04/30,1,2 Day Debit,1,M,255.00,3,
9995511,3534,2018/04/30,2,2 Day Debit,2,N,295.00,3,
10353068,2127,2018/04/30,1,2 Day Debit,1,N,300.00,3,
10353322,5056,2018/04/30,1,2 Day Debit,2,S,250.00,3,
10353479,3825,2018/04/30,1,2 Day Debit,1,M,302.00,3,
9916116,2543,2018/04/30,2,2 Day Debit,2,N,178.00,3,
9995411,3089,2018/04/30,2,2 Day Debit,3,F,170.00,3,
9995568,3955,2018/04/30,2,2 Day Debit,3,B,170.00,3,
10353379,4948,2018/04/30,1,2 Day Debit,2,T,255.00,3,
10353536,5423,2018/04/30,1,2 Day Debit,1,N,37.00,3,
9920703,5091,2018/04/30,2,2 Day Debit,2,N,350.00,3,
9995468,3706,2018/04/30,2,2 Day Debit,2,F,170.00,3,
10353790,5038,2018/04/30,1,2 Day Debit,2,N,239.00,3,
10353436,4643,2018/04/30,1,2 Day Debit,1,N,153.00,3,
9951991,2995,2018/04/30,2,2 Day Debit,3,P,189.00,3,
10353847,5140,2018/04/30,1,2 Day Debit,3,T,300.00,3,
9954463,2492,2018/04/30,2,2 Day Debit,3,F,150.00,3,
9916059,2012,2018/04/30,2,2 Day Debit,2,L,178.00,3,
9922393,3901,2018/04/30,2,2 Day Debit,2,N,220.00,3,
10353747,2112,2018/04/30,1,2 Day Debit,3,N,301.00,3,
10353904,5347,2018/04/30,1,2 Day Debit,3,N,100.00,3,
10353804,2673,2018/04/30,1,2 Day Debit,3,N,51.00,3,
9995043,4132,2018/04/30,2,2 Day Debit,3,P,295.00,3,
10354115,2045,2018/04/30,1,2 Day Debit,3,N,300.00,3,
10354172,4556,2018/04/30,1,2 Day Debit,3,S,295.00,3,
9921750,4498,2018/04/30,2,2 Day Debit,2,S,150.00,3,
9952141,2899,2018/04/30,2,2 Day Debit,3,L,157.00,3,
9954456,2496,2018/04/30,2,2 Day Debit,2,N,210.00,3,
8777877,3482,2018/04/30,4,2 Day Debit,5,W,170.00,3,
9916752,5313,2018/04/30,2,2 Day Debit,2,B,381.00,3,
9921439,4749,2018/04/30,2,2 Day Debit,2,D,100.00,3,
9995525,3598,2018/04/30,2,2 Day Debit,2,C,300.00,3,
9916809,5250,2018/04/30,2,2 Day Debit,2,N,452.00,3,
10353104,2036,2018/04/30,1,2 Day Debit,1,K,301.00,3,
10353004,2492,2018/04/30,1,2 Day Debit,3,F,295.00,3,
10353161,5314,2018/04/30,1,2 Day Debit,2,P,301.00,3,
9916123,4371,2018/04/30,2,2 Day Debit,2,B,200.00,3,
10353061,2142,2018/04/30,1,2 Day Debit,1,N,78.00,3,
10353218,5194,2018/04/30,1,2 Day Debit,2,N,7.00,3,
9994993,4312,2018/04/30,2,2 Day Debit,3,F,300.00,3,
10353472,3868,2018/04/30,1,2 Day Debit,1,N,300.00,3,
9916023,2828,2018/04/30,2,2 Day Debit,2,N,200.00,3,
9922308,4059,2018/04/30,2,2 Day Debit,2,N,200.00,3,
10353982,4964,2018/04/30,1,2 Day Debit,3,N,295.00,3,
10354139,2865,2018/04/30,1,2 Day Debit,3,N,250.00,3,
9916619,4494,2018/04/30,2,2 Day Debit,2,H,307.00,3,
9922208,4242,2018/04/30,2,2 Day Debit,2,N,253.00,3,
9954064,2577,2018/04/30,2,2 Day Debit,2,N,200.00,3,
10353137,5338,2018/04/30,1,2 Day Debit,1,N,300.00,3,
10354039,2217,2018/04/30,1,2 Day Debit,3,M,300.00,3,
10353037,3214,2018/04/30,1,2 Day Debit,1,N,300.00,3,
9995435,3259,2018/04/30,2,2 Day Debit,2,M,89.00,3,
10353605,4315,2018/04/30,1,2 Day Debit,3,V,250.00,3,
9922374,3971,2018/04/30,2,2 Day Debit,2,T,250.00,3,
9955434,2493,2018/04/30,2,2 Day Debit,3,L,146.00,3,
9995335,2891,2018/04/30,2,2 Day Debit,3,N,170.00,3,
10353505,2481,2018/04/30,1,2 Day Debit,2,T,300.00,3,
9938413,3548,2018/04/30,2,2 Day Debit,2,N,203.00,3,
9955023,2254,2018/04/30,2,2 Day Debit,2,K,210.00,3,
10353405,5292,2018/04/30,1,2 Day Debit,1,S,300.00,3,
9922310,4059,2018/04/30,2,2 Day Debit,2,N,300.00,3,
10353973,4145,2018/04/30,1,2 Day Debit,3,N,51.00,3,
9922367,3973,2018/04/30,2,2 Day Debit,2,R,150.00,3,
10352971,2728,2018/04/30,1,2 Day Debit,1,N,83.00,3,
10353301,5048,2018/04/30,1,2 Day Debit,2,N,300.00,3,
10353752,3527,2018/04/30,1,2 Day Debit,3,N,300.00,3,
10354203,2572,2018/04/30,1,2 Day Debit,3,N,50.00,3,
10353652,4082,2018/04/30,1,2 Day Debit,1,O,37.00,3,
9953366,2657,2018/04/30,2,2 Day Debit,3,Y,151.00,3,
9921676,4545,2018/04/30,2,2 Day Debit,2,V,150.00,3,
9921261,4925,2018/04/30,2,2 Day Debit,2,T,250.00,3,
9921712,4536,2018/04/30,2,2 Day Debit,2,S,145.00,3,
10354120,5260,2018/04/30,1,2 Day Debit,3,G,295.00,3,
9921161,5052,2018/04/30,2,2 Day Debit,2,N,251.00,3,
9938071,3614,2018/04/30,2,2 Day Debit,2,J,150.00,3,
8358226,3434,2018/04/30,5,2 Day Debit,5,M,200.00,3,
9994910,4391,2018/04/30,2,2 Day Debit,3,A,250.00,3,
9995361,2966,2018/04/30,2,2 Day Debit,3,N,300.00,3,
9921244,4948,2018/04/30,2,2 Day Debit,2,T,155.00,3,
9955021,2254,2018/04/30,2,2 Day Debit,2,K,300.00,3,
9948052,3154,2018/04/30,2,2 Day Debit,3,N,301.00,3,
10353197,5238,2018/04/30,1,2 Day Debit,1,C,20.00,3,
10353648,4116,2018/04/30,1,2 Day Debit,1,N,164.00,3,
9916011,5198,2018/04/30,2,2 Day Debit,2,S,225.00,3,
9995580,3983,2018/04/30,2,2 Day Debit,4,S,300.00,3,
10353097,2082,2018/04/30,1,2 Day Debit,1,B,300.00,3,
9922782,3712,2018/04/30,2,2 Day Debit,2,X,200.00,3,
9995495,3413,2018/04/30,2,2 Day Debit,2,X,300.00,3,
10354116,2045,2018/04/30,1,2 Day Debit,3,N,301.00,3,
9921780,4457,2018/04/30,2,2 Day Debit,2,N,150.00,3,
9994944,4382,2018/04/30,2,2 Day Debit,3,T,50.00,3,
9995395,3042,2018/04/30,2,2 Day Debit,3,A,300.00,3,
10353114,4895,2018/04/30,1,2 Day Debit,1,N,300.00,3,
10353565,5367,2018/04/30,1,2 Day Debit,1,S,300.00,3,
10354016,5554,2018/04/30,1,2 Day Debit,3,N,301.00,3,
9951943,3003,2018/04/30,2,2 Day Debit,3,L,220.00,3,
9994844,4737,2018/04/30,2,2 Day Debit,2,N,153.00,3,
10353014,2410,2018/04/30,1,2 Day Debit,1,N,295.00,3,
10353465,3922,2018/04/30,1,2 Day Debit,1,N,300.00,3,
9921863,4294,2018/04/30,2,2 Day Debit,2,B,237.00,3,
9994861,4677,2018/04/30,2,2 Day Debit,2,F,186.00,3,
9995312,2818,2018/04/30,2,2 Day Debit,2,Z,300.00,3,
10353031,2288,2018/04/30,1,2 Day Debit,1,A,37.00,3,
10353482,3825,2018/04/30,1,2 Day Debit,1,M,148.00,3,
10353933,2115,2018/04/30,1,2 Day Debit,3,S,300.00,3,
9994963,4364,2018/04/30,2,2 Day Debit,3,N,300.00,3,
9995414,3091,2018/04/30,2,2 Day Debit,2,T,300.00,3,
9916013,2864,2018/04/30,2,2 Day Debit,2,M,200.00,3,
10353163,5313,2018/04/30,1,2 Day Debit,2,B,300.00,3,
10353320,5067,2018/04/30,1,2 Day Debit,2,M,250.00,3,
9916636,5444,2018/04/30,2,2 Day Debit,2,N,200.00,3,
9995309,2805,2018/04/30,2,2 Day Debit,2,V,285.00,3,
9995466,3674,2018/04/30,2,2 Day Debit,3,N,300.00,3,
9955040,2192,2018/04/30,2,2 Day Debit,2,N,200.00,3,
9994898,4451,2018/04/30,2,2 Day Debit,2,M,250.00,3,
10353220,5159,2018/04/30,1,2 Day Debit,1,N,7.00,3,
10353377,4971,2018/04/30,1,2 Day Debit,1,A,301.00,3,
8351687,3026,2018/04/30,5,2 Day Debit,5,P,170.00,3,
9995366,2985,2018/04/30,2,2 Day Debit,2,N,50.00,3,
10353631,4267,2018/04/30,1,2 Day Debit,1,L,292.00,3,
10353277,4290,2018/04/30,1,2 Day Debit,1,N,50.00,3,
10353688,2442,2018/04/30,1,2 Day Debit,1,K,300.00,3,
10353588,4466,2018/04/30,1,2 Day Debit,1,N,300.00,3,
10353745,3734,2018/04/30,1,2 Day Debit,3,V,214.00,3,
9915957,3872,2018/04/30,2,2 Day Debit,2,N,178.00,3,
9945398,3342,2018/04/30,2,2 Day Debit,3,N,145.00,3,
10353645,4147,2018/04/30,1,2 Day Debit,1,P,210.00,3,
9994984,4337,2018/04/30,2,2 Day Debit,3,S,50.00,3,
10354056,2516,2018/04/30,1,2 Day Debit,3,B,300.00,3,
9994884,4578,2018/04/30,2,2 Day Debit,2,A,238.00,3,
10353956,4435,2018/04/30,1,2 Day Debit,3,H,237.00,3,
10354113,5333,2018/04/30,1,2 Day Debit,3,S,295.00,3,
9995352,2950,2018/04/30,2,2 Day Debit,2,X,300.00,3,
9994941,4386,2018/04/30,2,2 Day Debit,3,Y,50.00,3,
9995098,2201,2018/04/30,2,2 Day Debit,3,G,237.00,3,
10354013,5552,2018/04/30,1,2 Day Debit,3,L,50.00,3,
10354070,2161,2018/04/30,1,2 Day Debit,3,N,300.00,3,
9921916,4801,2018/04/30,2,2 Day Debit,2,V,183.00,3,
8777872,3481,2018/04/30,4,2 Day Debit,5,T,170.00,3,
9951982,2995,2018/04/30,2,2 Day Debit,3,P,201.00,3,
9916650,5472,2018/04/30,2,2 Day Debit,2,M,275.00,3,
9953461,2605,2018/04/30,2,2 Day Debit,2,X,150.00,3,
9953050,2728,2018/04/30,2,2 Day Debit,3,N,183.00,3,
9953404,2626,2018/04/30,2,2 Day Debit,2,P,139.00,3,
9921491,4650,2018/04/30,2,2 Day Debit,2,M,145.00,3,
10352845,3578,2018/04/30,1,2 Day Debit,1,N,50.00,3,
10352902,3287,2018/04/30,1,2 Day Debit,1,N,150.00,3,
9916750,5313,2018/04/30,2,2 Day Debit,2,B,350.00,3,
9921280,4841,2018/04/30,2,2 Day Debit,2,N,253.00,3,
