
Future
Transaction ID,Client Ref 2,Action Date,Instalment,Service Type,Instalments,Account Name,Value,Frequency,
9939139,3525,2018/03/31,1,2 Day Debit,2,B,183.00,3,
9939150,3525,2018/03/31,1,2 Day Debit,2,B,145.00,3,
9939163,3525,2018/03/31,1,2 Day Debit,2,B,150.00,3,
9938483,3529,2018/03/31,1,2 Day Debit,2,N,145.00,3,
9938497,3529,2018/03/31,1,2 Day Debit,2,N,150.00,3,
9482571,3529,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9482573,3529,2018/03/31,2,2 Day Debit,2,N,151.00,3,
8706958,3533,2018/03/31,3,2 Day Debit,3,N,453.00,3,
9482577,3534,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9482582,3534,2018/03/31,2,2 Day Debit,2,N,251.00,3,
8777901,3534,2018/03/31,3,2 Day Debit,4,N,145.00,3,
8777902,3534,2018/03/31,3,2 Day Debit,4,N,150.00,3,
9995511,3534,2018/03/31,1,2 Day Debit,2,N,295.00,3,
9482661,3537,2018/03/31,2,2 Day Debit,2,N,221.00,3,
9482666,3537,2018/03/31,2,2 Day Debit,2,N,251.00,3,
9482669,3537,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9482673,3537,2018/03/31,2,2 Day Debit,2,N,151.00,3,
9938425,3537,2018/03/31,1,2 Day Debit,2,N,145.00,3,
9938428,3537,2018/03/31,1,2 Day Debit,2,N,150.00,3,
9938435,3537,2018/03/31,1,2 Day Debit,2,N,100.00,3,
9938464,3537,2018/03/31,1,2 Day Debit,2,N,120.00,3,
9482681,3547,2018/03/31,2,2 Day Debit,2,S,301.00,3,
9482686,3547,2018/03/31,2,2 Day Debit,2,S,253.00,3,
8777905,3547,2018/03/31,3,2 Day Debit,3,S,252.00,3,
8777907,3547,2018/03/31,3,2 Day Debit,3,S,300.00,3,
9482695,3548,2018/03/31,2,2 Day Debit,2,N,201.00,3,
9482698,3548,2018/03/31,2,2 Day Debit,2,N,202.00,3,
9938413,3548,2018/03/31,1,2 Day Debit,2,N,203.00,3,
9938419,3548,2018/03/31,1,2 Day Debit,2,N,204.00,3,
9482708,3550,2018/03/31,2,2 Day Debit,2,W,189.00,3,
9482710,3550,2018/03/31,2,2 Day Debit,2,W,201.00,3,
8988604,3551,2018/03/31,3,2 Day Debit,3,N,295.00,3,
9482716,3552,2018/03/31,2,2 Day Debit,2,K,146.00,3,
9482720,3552,2018/03/31,2,2 Day Debit,2,K,151.00,3,
9995512,3552,2018/03/31,1,2 Day Debit,1,K,295.00,3,
9995513,3555,2018/03/31,1,2 Day Debit,2,N,300.00,3,
9995514,3555,2018/03/31,1,2 Day Debit,2,N,78.00,3,
9995515,3555,2018/03/31,1,2 Day Debit,1,N,237.00,3,
9482736,3555,2018/03/31,2,2 Day Debit,2,N,179.00,3,
9482741,3555,2018/03/31,2,2 Day Debit,2,N,201.00,3,
9482748,3557,2018/03/31,2,2 Day Debit,2,N,221.00,3,
9482754,3557,2018/03/31,2,2 Day Debit,2,N,251.00,3,
9482788,3557,2018/03/31,2,2 Day Debit,2,N,189.00,3,
9482792,3557,2018/03/31,2,2 Day Debit,2,N,201.00,3,
9482795,3557,2018/03/31,2,2 Day Debit,2,N,179.00,3,
9482798,3557,2018/03/31,2,2 Day Debit,2,N,200.00,3,
8714424,3558,2018/03/31,3,2 Day Debit,3,P,300.00,3,
8714430,3558,2018/03/31,3,2 Day Debit,3,P,250.00,3,
8728269,3566,2018/03/31,3,2 Day Debit,3,N,350.00,3,
8728273,3566,2018/03/31,3,2 Day Debit,3,N,357.00,3,
9938252,3572,2018/03/31,1,2 Day Debit,3,N,145.00,3,
9938274,3572,2018/03/31,1,2 Day Debit,3,N,150.00,3,
9507174,3572,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9507175,3572,2018/03/31,2,2 Day Debit,2,N,151.00,3,
8777909,3573,2018/03/31,3,2 Day Debit,5,N,188.00,3,
8777910,3573,2018/03/31,3,2 Day Debit,5,N,200.00,3,
9482813,3573,2018/03/31,2,2 Day Debit,2,N,19.00,3,
9482818,3573,2018/03/31,2,2 Day Debit,2,N,170.00,3,
9482820,3573,2018/03/31,2,2 Day Debit,2,N,201.00,3,
9995516,3573,2018/03/31,1,2 Day Debit,4,N,300.00,3,
9995517,3573,2018/03/31,1,2 Day Debit,4,N,88.00,3,
9995518,3575,2018/03/31,1,2 Day Debit,2,N,300.00,3,
9995519,3575,2018/03/31,1,2 Day Debit,2,N,170.00,3,
9995520,3575,2018/03/31,1,2 Day Debit,2,N,295.00,3,
9482824,3575,2018/03/31,2,2 Day Debit,2,N,221.00,3,
9482828,3575,2018/03/31,2,2 Day Debit,2,N,251.00,3,
9482830,3575,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9482840,3575,2018/03/31,2,2 Day Debit,2,N,150.00,3,
8727864,3578,2018/03/31,3,2 Day Debit,3,N,350.00,3,
9938185,3578,2018/03/31,1,2 Day Debit,2,N,200.00,3,
9938202,3578,2018/03/31,1,2 Day Debit,2,N,150.00,3,
9938217,3578,2018/03/31,1,2 Day Debit,2,N,201.00,3,
9938225,3578,2018/03/31,1,2 Day Debit,2,N,183.00,3,
9482859,3583,2018/03/31,2,2 Day Debit,2,l,146.00,3,
9482862,3583,2018/03/31,2,2 Day Debit,2,l,151.00,3,
9995521,3583,2018/03/31,1,2 Day Debit,2,L,295.00,3,
9482868,3586,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9482869,3586,2018/03/31,2,2 Day Debit,2,N,151.00,3,
9482871,3592,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9482874,3592,2018/03/31,2,2 Day Debit,2,N,151.00,3,
8358464,3592,2018/03/31,4,2 Day Debit,4,N,145.00,3,
8358467,3592,2018/03/31,4,2 Day Debit,4,N,150.00,3,
9995522,3592,2018/03/31,1,2 Day Debit,2,N,295.00,3,
9995523,3593,2018/03/31,1,2 Day Debit,1,N,300.00,3,
9995524,3593,2018/03/31,1,2 Day Debit,1,N,50.00,3,
9482885,3593,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9482890,3593,2018/03/31,2,2 Day Debit,2,N,151.00,3,
9914538,3594,2018/03/31,1,2 Day Debit,1,A,300.00,3,
9914541,3594,2018/03/31,1,2 Day Debit,1,A,210.00,3,
9938150,3595,2018/03/31,1,2 Day Debit,2,N,300.00,3,
9938169,3595,2018/03/31,1,2 Day Debit,2,N,338.00,3,
9482893,3598,2018/03/31,2,2 Day Debit,2,C,221.00,3,
9482895,3598,2018/03/31,2,2 Day Debit,2,C,251.00,3,
8777922,3598,2018/03/31,3,2 Day Debit,3,C,220.00,3,
8777923,3598,2018/03/31,3,2 Day Debit,3,C,250.00,3,
9995525,3598,2018/03/31,1,2 Day Debit,2,C,300.00,3,
9995526,3598,2018/03/31,1,2 Day Debit,2,C,170.00,3,
9995527,3599,2018/03/31,1,2 Day Debit,1,Z,300.00,3,
9995528,3599,2018/03/31,1,2 Day Debit,1,Z,88.00,3,
9482899,3599,2018/03/31,2,2 Day Debit,2,Z,189.00,3,
9482903,3599,2018/03/31,2,2 Day Debit,2,Z,201.00,3,
9482909,3601,2018/03/31,2,2 Day Debit,2,N,221.00,3,
9482913,3601,2018/03/31,2,2 Day Debit,2,N,251.00,3,
8777928,3601,2018/03/31,3,2 Day Debit,5,N,220.00,3,
8777930,3601,2018/03/31,3,2 Day Debit,5,N,250.00,3,
9995529,3601,2018/03/31,1,2 Day Debit,3,N,300.00,3,
9995442,3601,2018/03/31,1,2 Day Debit,3,N,170.00,3,
8678598,3603,2018/03/31,3,2 Day Debit,3,N,300.00,3,
8678604,3603,2018/03/31,3,2 Day Debit,3,N,250.00,3,
9938119,3606,2018/03/31,1,2 Day Debit,2,Z,200.00,3,
9938132,3606,2018/03/31,1,2 Day Debit,2,Z,178.00,3,
9914312,3608,2018/03/31,1,2 Day Debit,1,S,300.00,3,
9914314,3608,2018/03/31,1,2 Day Debit,1,S,210.00,3,
8777932,3612,2018/03/31,3,2 Day Debit,3,N,220.00,3,
8777933,3612,2018/03/31,3,2 Day Debit,3,N,250.00,3,
9482916,3612,2018/03/31,2,2 Day Debit,2,N,221.00,3,
9482918,3612,2018/03/31,2,2 Day Debit,2,N,251.00,3,
9995443,3612,2018/03/31,1,2 Day Debit,2,N,300.00,3,
9995444,3612,2018/03/31,1,2 Day Debit,2,N,170.00,3,
9938071,3614,2018/03/31,1,2 Day Debit,2,J,150.00,3,
9937999,3622,2018/03/31,1,2 Day Debit,2,N,200.00,3,
9938029,3622,2018/03/31,1,2 Day Debit,2,N,183.00,3,
9938036,3622,2018/03/31,1,2 Day Debit,2,N,145.00,3,
9938043,3622,2018/03/31,1,2 Day Debit,2,N,150.00,3,
9482924,3626,2018/03/31,2,2 Day Debit,2,T,221.00,3,
9482925,3626,2018/03/31,2,2 Day Debit,2,T,251.00,3,
8777936,3626,2018/03/31,3,2 Day Debit,3,T,250.00,3,
8777937,3626,2018/03/31,3,2 Day Debit,3,T,220.00,3,
9995445,3626,2018/03/31,1,2 Day Debit,2,T,300.00,3,
9995446,3626,2018/03/31,1,2 Day Debit,2,T,170.00,3,
9995447,3627,2018/03/31,1,2 Day Debit,1,L,300.00,3,
9995448,3627,2018/03/31,1,2 Day Debit,1,L,88.00,3,
8777940,3627,2018/03/31,3,2 Day Debit,3,L,188.00,3,
8777942,3627,2018/03/31,3,2 Day Debit,3,L,200.00,3,
9482930,3627,2018/03/31,2,2 Day Debit,2,L,189.00,3,
9482935,3627,2018/03/31,2,2 Day Debit,2,L,201.00,3,
9482938,3628,2018/03/31,2,2 Day Debit,2,A,146.00,3,
9482941,3628,2018/03/31,2,2 Day Debit,2,A,151.00,3,
8376885,3628,2018/03/31,4,2 Day Debit,4,A,145.00,3,
8376889,3628,2018/03/31,4,2 Day Debit,4,A,150.00,3,
9995449,3628,2018/03/31,1,2 Day Debit,3,A,295.00,3,
9914561,3640,2018/03/31,1,2 Day Debit,1,N,200.00,3,
9914573,3640,2018/03/31,1,2 Day Debit,1,N,183.00,3,
9937963,3642,2018/03/31,1,2 Day Debit,2,M,188.00,3,
9937972,3642,2018/03/31,1,2 Day Debit,2,M,200.00,3,
9483038,3642,2018/03/31,2,2 Day Debit,2,M,189.00,3,
9483039,3642,2018/03/31,2,2 Day Debit,2,M,201.00,3,
9482944,3644,2018/03/31,2,2 Day Debit,2,N,221.00,3,
9482946,3644,2018/03/31,2,2 Day Debit,2,N,251.00,3,
9482951,3645,2018/03/31,2,2 Day Debit,2,N,221.00,3,
9482954,3645,2018/03/31,2,2 Day Debit,2,N,251.00,3,
9995450,3645,2018/03/31,1,2 Day Debit,3,N,300.00,3,
9995451,3645,2018/03/31,1,2 Day Debit,3,N,170.00,3,
9923023,3651,2018/03/31,1,2 Day Debit,2,M,300.00,3,
9937931,3651,2018/03/31,1,2 Day Debit,2,M,338.00,3,
9482958,3652,2018/03/31,2,2 Day Debit,2,X,189.00,3,
9482960,3652,2018/03/31,2,2 Day Debit,2,X,201.00,3,
9995452,3652,2018/03/31,1,2 Day Debit,2,X,300.00,3,
9995453,3652,2018/03/31,1,2 Day Debit,2,X,88.00,3,
9995454,3654,2018/03/31,1,2 Day Debit,4,Z,300.00,3,
9995455,3654,2018/03/31,1,2 Day Debit,4,Z,88.00,3,
9482963,3654,2018/03/31,2,2 Day Debit,2,Z,189.00,3,
9482975,3654,2018/03/31,2,2 Day Debit,2,Z,201.00,3,
9482979,3656,2018/03/31,2,2 Day Debit,2,N,189.00,3,
9482981,3656,2018/03/31,2,2 Day Debit,2,N,201.00,3,
9995456,3656,2018/03/31,1,2 Day Debit,1,N,300.00,3,
9995457,3656,2018/03/31,1,2 Day Debit,1,N,88.00,3,
9995458,3657,2018/03/31,1,2 Day Debit,4,T,300.00,3,
9995459,3657,2018/03/31,1,2 Day Debit,4,T,88.00,3,
9482984,3657,2018/03/31,2,2 Day Debit,2,T,189.00,3,
9482990,3657,2018/03/31,2,2 Day Debit,2,T,201.00,3,
9483040,3658,2018/03/31,2,2 Day Debit,2,S,221.00,3,
9483042,3658,2018/03/31,2,2 Day Debit,2,S,251.00,3,
9483045,3658,2018/03/31,2,2 Day Debit,2,S,301.00,3,
9483049,3658,2018/03/31,2,2 Day Debit,2,S,252.00,3,
9922910,3658,2018/03/31,1,2 Day Debit,2,S,300.00,3,
9922911,3658,2018/03/31,1,2 Day Debit,2,S,250.00,3,
9922931,3658,2018/03/31,1,2 Day Debit,2,S,220.00,3,
8728265,3661,2018/03/31,3,2 Day Debit,3,K,350.00,3,
9483053,3665,2018/03/31,2,2 Day Debit,2,N,189.00,3,
9483055,3665,2018/03/31,2,2 Day Debit,2,N,201.00,3,
9995460,3665,2018/03/31,1,2 Day Debit,2,N,300.00,3,
9995461,3665,2018/03/31,1,2 Day Debit,2,N,88.00,3,
9995462,3666,2018/03/31,1,2 Day Debit,3,Q,300.00,3,
9995463,3666,2018/03/31,1,2 Day Debit,3,Q,170.00,3,
9483057,3666,2018/03/31,2,2 Day Debit,2,Q,221.00,3,
9483058,3666,2018/03/31,2,2 Day Debit,2,Q,251.00,3,
9483062,3671,2018/03/31,2,2 Day Debit,2,N,189.00,3,
9483063,3671,2018/03/31,2,2 Day Debit,2,N,201.00,3,
9995464,3671,2018/03/31,1,2 Day Debit,1,N,300.00,3,
9995465,3671,2018/03/31,1,2 Day Debit,1,N,88.00,3,
9995466,3674,2018/03/31,1,2 Day Debit,3,N,300.00,3,
9483065,3674,2018/03/31,2,2 Day Debit,2,N,221.00,3,
9483067,3674,2018/03/31,2,2 Day Debit,2,N,251.00,3,
8377015,3674,2018/03/31,4,2 Day Debit,5,N,150.00,3,
8377020,3674,2018/03/31,4,2 Day Debit,5,N,160.00,3,
8377025,3674,2018/03/31,4,2 Day Debit,5,N,170.00,3,
9922902,3676,2018/03/31,1,2 Day Debit,2,V,200.00,3,
9922906,3676,2018/03/31,1,2 Day Debit,2,V,183.00,3,
9922895,3678,2018/03/31,1,2 Day Debit,2,N,300.00,3,
9922897,3678,2018/03/31,1,2 Day Debit,2,N,338.00,3,
9914257,3679,2018/03/31,1,2 Day Debit,1,N,300.00,3,
9914260,3679,2018/03/31,1,2 Day Debit,1,N,210.00,3,
9922891,3681,2018/03/31,1,2 Day Debit,2,n,400.00,3,
9922893,3681,2018/03/31,1,2 Day Debit,2,n,365.00,3,
8777954,3682,2018/03/31,3,2 Day Debit,4,N,220.00,3,
8777955,3682,2018/03/31,3,2 Day Debit,4,N,230.00,3,
8777956,3682,2018/03/31,3,2 Day Debit,4,N,240.00,3,
8777957,3682,2018/03/31,3,2 Day Debit,4,N,194.00,3,
8712480,3686,2018/03/31,3,2 Day Debit,3,L,186.00,3,
8712492,3686,2018/03/31,3,2 Day Debit,3,L,350.00,3,
8678172,3687,2018/03/31,3,2 Day Debit,3,T,300.00,3,
8678176,3687,2018/03/31,3,2 Day Debit,3,T,250.00,3,
8728227,3692,2018/03/31,3,2 Day Debit,3,N,295.00,3,
9483070,3698,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9483071,3698,2018/03/31,2,2 Day Debit,2,N,151.00,3,
9483075,3700,2018/03/31,2,2 Day Debit,2,T,100.00,3,
9483078,3700,2018/03/31,2,2 Day Debit,2,T,137.00,3,
9483085,3701,2018/03/31,2,2 Day Debit,2,C,221.00,3,
9483086,3701,2018/03/31,2,2 Day Debit,2,C,251.00,3,
9922887,3701,2018/03/31,1,2 Day Debit,2,C,220.00,3,
9922889,3701,2018/03/31,1,2 Day Debit,2,C,250.00,3,
9922839,3703,2018/03/31,1,2 Day Debit,2,V,200.00,3,
9922840,3703,2018/03/31,1,2 Day Debit,2,V,178.00,3,
9483093,3704,2018/03/31,2,2 Day Debit,2,R,221.00,3,
9483123,3704,2018/03/31,2,2 Day Debit,2,R,251.00,3,
9483126,3705,2018/03/31,2,2 Day Debit,2,S,221.00,3,
9483128,3705,2018/03/31,2,2 Day Debit,2,S,251.00,3,
9483134,3706,2018/03/31,2,2 Day Debit,2,F,221.00,3,
9483135,3706,2018/03/31,2,2 Day Debit,2,F,251.00,3,
9995467,3706,2018/03/31,1,2 Day Debit,2,F,300.00,3,
9995468,3706,2018/03/31,1,2 Day Debit,2,F,170.00,3,
8711964,3707,2018/03/31,3,2 Day Debit,3,N,453.00,3,
9922787,3707,2018/03/31,1,2 Day Debit,2,N,200.00,3,
9922789,3707,2018/03/31,1,2 Day Debit,2,N,253.00,3,
8727842,3709,2018/03/31,3,2 Day Debit,3,X,550.00,3,
9922782,3712,2018/03/31,1,2 Day Debit,2,X,200.00,3,
9922784,3712,2018/03/31,1,2 Day Debit,2,X,188.00,3,
8711649,3718,2018/03/31,3,2 Day Debit,3,N,295.00,3,
9483137,3719,2018/03/31,2,2 Day Debit,2,N,301.00,3,
9483139,3719,2018/03/31,2,2 Day Debit,2,N,286.00,3,
9922778,3719,2018/03/31,1,2 Day Debit,2,N,300.00,3,
9922779,3719,2018/03/31,1,2 Day Debit,2,N,285.00,3,
9483141,3720,2018/03/31,2,2 Day Debit,2,Z,179.00,3,
9483144,3720,2018/03/31,2,2 Day Debit,2,Z,201.00,3,
9995469,3720,2018/03/31,1,2 Day Debit,1,Z,300.00,3,
9995470,3720,2018/03/31,1,2 Day Debit,1,Z,78.00,3,
8711665,3721,2018/03/31,3,2 Day Debit,3,N,295.00,3,
8712571,3725,2018/03/31,3,2 Day Debit,3,D,453.00,3,
8712250,3726,2018/03/31,3,2 Day Debit,3,B,295.00,3,
9915904,3727,2018/03/31,1,2 Day Debit,1,N,300.00,3,
9915906,3727,2018/03/31,1,2 Day Debit,1,N,383.00,3,
9483147,3728,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9483148,3728,2018/03/31,2,2 Day Debit,2,N,151.00,3,
9995471,3728,2018/03/31,1,2 Day Debit,1,N,295.00,3,
8728246,3741,2018/03/31,3,2 Day Debit,3,L,350.00,3,
8712030,3748,2018/03/31,3,2 Day Debit,3,N,300.00,3,
8712036,3748,2018/03/31,3,2 Day Debit,3,N,250.00,3,
9922774,3750,2018/03/31,1,2 Day Debit,2,I,200.00,3,
9922775,3750,2018/03/31,1,2 Day Debit,2,I,253.00,3,
8728297,3751,2018/03/31,3,2 Day Debit,3,B,350.00,3,
9483150,3757,2018/03/31,2,2 Day Debit,2,N,179.00,3,
9483154,3757,2018/03/31,2,2 Day Debit,2,N,201.00,3,
9995472,3757,2018/03/31,1,2 Day Debit,3,N,300.00,3,
9995473,3757,2018/03/31,1,2 Day Debit,3,N,88.00,3,
9483158,3768,2018/03/31,2,2 Day Debit,2,N,179.00,3,
9483163,3768,2018/03/31,2,2 Day Debit,2,N,201.00,3,
9483166,3771,2018/03/31,2,2 Day Debit,2,N,221.00,3,
9483173,3771,2018/03/31,2,2 Day Debit,2,N,251.00,3,
9922765,3771,2018/03/31,1,2 Day Debit,2,N,220.00,3,
9922766,3771,2018/03/31,1,2 Day Debit,2,N,250.00,3,
9914473,3774,2018/03/31,1,2 Day Debit,1,N,300.00,3,
9914474,3774,2018/03/31,1,2 Day Debit,1,N,338.00,3,
8678549,3782,2018/03/31,3,2 Day Debit,3,N,300.00,3,
8678553,3782,2018/03/31,3,2 Day Debit,3,N,250.00,3,
8678524,3784,2018/03/31,3,2 Day Debit,3,M,453.00,3,
9483178,3787,2018/03/31,2,2 Day Debit,2,T,201.00,3,
9483180,3787,2018/03/31,2,2 Day Debit,2,T,251.00,3,
9922761,3787,2018/03/31,1,2 Day Debit,2,T,200.00,3,
9922763,3787,2018/03/31,1,2 Day Debit,2,T,250.00,3,
9483184,3795,2018/03/31,2,2 Day Debit,2,N,189.00,3,
9483192,3795,2018/03/31,2,2 Day Debit,2,N,201.00,3,
9995474,3795,2018/03/31,1,2 Day Debit,1,N,300.00,3,
9995475,3795,2018/03/31,1,2 Day Debit,1,N,88.00,3,
9483196,3809,2018/03/31,2,2 Day Debit,2,B,189.00,3,
9483198,3809,2018/03/31,2,2 Day Debit,2,B,201.00,3,
9922553,3809,2018/03/31,1,2 Day Debit,2,B,200.00,3,
9922555,3809,2018/03/31,1,2 Day Debit,2,B,188.00,3,
9483200,3815,2018/03/31,2,2 Day Debit,2,N,189.00,3,
9483203,3815,2018/03/31,2,2 Day Debit,2,N,201.00,3,
9995476,3815,2018/03/31,1,2 Day Debit,4,N,300.00,3,
9995477,3815,2018/03/31,1,2 Day Debit,4,N,88.00,3,
8712585,3819,2018/03/31,3,2 Day Debit,3,V,300.00,3,
8712592,3819,2018/03/31,3,2 Day Debit,3,V,250.00,3,
9916620,3819,2018/03/31,1,2 Day Debit,2,V,307.00,3,
9922542,3820,2018/03/31,1,2 Day Debit,2,N,400.00,3,
9922543,3820,2018/03/31,1,2 Day Debit,2,N,365.00,3,
9922544,3820,2018/03/31,1,2 Day Debit,2,N,160.00,3,
8777425,3820,2018/03/31,3,2 Day Debit,3,N,186.00,3,
8708198,3821,2018/03/31,3,2 Day Debit,3,N,350.00,3,
9922538,3822,2018/03/31,1,2 Day Debit,2,K,300.00,3,
9922540,3822,2018/03/31,1,2 Day Debit,2,K,285.00,3,
9483209,3823,2018/03/31,2,2 Day Debit,2,F,146.00,3,
9483211,3823,2018/03/31,2,2 Day Debit,2,F,151.00,3,
9995478,3823,2018/03/31,1,2 Day Debit,1,F,295.00,3,
9922528,3825,2018/03/31,1,2 Day Debit,2,M,200.00,3,
9922531,3825,2018/03/31,1,2 Day Debit,2,M,250.00,3,
9922532,3825,2018/03/31,1,2 Day Debit,2,M,300.00,3,
9922533,3825,2018/03/31,1,2 Day Debit,2,M,350.00,3,
9922537,3825,2018/03/31,1,2 Day Debit,2,M,558.00,3,
9922521,3829,2018/03/31,1,2 Day Debit,2,W,200.00,3,
9922524,3829,2018/03/31,1,2 Day Debit,2,W,183.00,3,
9922526,3829,2018/03/31,1,2 Day Debit,2,W,186.00,3,
9922468,3831,2018/03/31,1,2 Day Debit,2,A,200.00,3,
9922472,3831,2018/03/31,1,2 Day Debit,2,A,188.00,3,
9483216,3831,2018/03/31,2,2 Day Debit,2,A,189.00,3,
9483217,3831,2018/03/31,2,2 Day Debit,2,A,201.00,3,
8678666,3833,2018/03/31,3,2 Day Debit,3,N,400.00,3,
9483220,3834,2018/03/31,2,2 Day Debit,2,Z,201.00,3,
9483224,3834,2018/03/31,2,2 Day Debit,2,Z,254.00,3,
9995479,3834,2018/03/31,1,2 Day Debit,3,Z,300.00,3,
9995480,3834,2018/03/31,1,2 Day Debit,3,Z,153.00,3,
9483228,3842,2018/03/31,2,2 Day Debit,2,V,221.00,3,
9483230,3842,2018/03/31,2,2 Day Debit,2,V,251.00,3,
9915998,3844,2018/03/31,1,2 Day Debit,2,T,239.00,3,
9483231,3845,2018/03/31,2,2 Day Debit,2,L,189.00,3,
9483232,3845,2018/03/31,2,2 Day Debit,2,L,201.00,3,
9995481,3845,2018/03/31,1,2 Day Debit,2,L,300.00,3,
9995482,3845,2018/03/31,1,2 Day Debit,2,L,88.00,3,
9995483,3848,2018/03/31,1,2 Day Debit,4,P,300.00,3,
9995484,3848,2018/03/31,1,2 Day Debit,4,P,88.00,3,
9483236,3848,2018/03/31,2,2 Day Debit,2,P,189.00,3,
9483238,3848,2018/03/31,2,2 Day Debit,2,P,201.00,3,
9483240,3850,2018/03/31,2,2 Day Debit,2,N,340.00,3,
9483241,3850,2018/03/31,2,2 Day Debit,2,N,350.00,3,
9995485,3850,2018/03/31,1,2 Day Debit,4,N,300.00,3,
9995486,3850,2018/03/31,1,2 Day Debit,4,N,301.00,3,
9995530,3850,2018/03/31,1,2 Day Debit,4,N,89.00,3,
9995531,3854,2018/03/31,1,2 Day Debit,4,N,300.00,3,
9995532,3854,2018/03/31,1,2 Day Debit,4,N,88.00,3,
9483242,3854,2018/03/31,2,2 Day Debit,2,N,189.00,3,
9483243,3854,2018/03/31,2,2 Day Debit,2,N,201.00,3,
9483246,3857,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9483247,3857,2018/03/31,2,2 Day Debit,2,N,151.00,3,
8777964,3857,2018/03/31,3,2 Day Debit,3,N,150.00,3,
8777965,3857,2018/03/31,3,2 Day Debit,3,N,145.00,3,
9995533,3857,2018/03/31,1,2 Day Debit,2,N,295.00,3,
8777966,3858,2018/03/31,3,2 Day Debit,4,W,188.00,3,
8777967,3858,2018/03/31,3,2 Day Debit,4,W,200.00,3,
9483262,3858,2018/03/31,2,2 Day Debit,2,W,189.00,3,
9483265,3858,2018/03/31,2,2 Day Debit,2,W,201.00,3,
9995534,3859,2018/03/31,1,2 Day Debit,3,W,300.00,3,
9995535,3859,2018/03/31,1,2 Day Debit,3,W,88.00,3,
9922462,3865,2018/03/31,1,2 Day Debit,2,M,200.00,3,
9922464,3865,2018/03/31,1,2 Day Debit,2,M,178.00,3,
9922455,3868,2018/03/31,1,2 Day Debit,2,N,200.00,3,
9922457,3868,2018/03/31,1,2 Day Debit,2,N,183.00,3,
9483278,3868,2018/03/31,2,2 Day Debit,2,N,146.00,3,
9483279,3868,2018/03/31,2,2 Day Debit,2,N,150.00,3,
9922449,3871,2018/03/31,1,2 Day Debit,2,Z,300.00,3,
9922451,3871,2018/03/31,1,2 Day Debit,2,Z,250.00,3,
9915955,3872,2018/03/31,1,2 Day Debit,2,N,200.00,3,
9915957,3872,2018/03/31,1,2 Day Debit,2,N,178.00,3,
9922413,3873,2018/03/31,1,2 Day Debit,2,N,300.00,3,
9922415,3873,2018/03/31,1,2 Day Debit,2,N,338.00,3,
9483289,3876,2018/03/31,2,2 Day Debit,2,C,146.00,3,
9483291,3876,2018/03/31,2,2 Day Debit,2,C,151.00,3,
9995536,3876,2018/03/31,1,2 Day Debit,3,C,295.00,3,
9995537,3877,2018/03/31,1,2 Day Debit,2,G,300.00,3,
9995538,3877,2018/03/31,1,2 Day Debit,2,G,88.00,3,
9483293,3877,2018/03/31,2,2 Day Debit,2,G,189.00,3,
9483294,3877,2018/03/31,2,2 Day Debit,2,G,201.00,3,
9915350,3879,2018/03/31,1,2 Day Debit,1,N,200.00,3,
9915351,3879,2018/03/31,1,2 Day Debit,1,N,183.00,3,
9922403,3881,2018/03/31,1,2 Day Debit,2,S,300.00,3,
9922406,3881,2018/03/31,1,2 Day Debit,2,S,298.00,3,
9922408,3881,2018/03/31,1,2 Day Debit,2,S,450.00,3,
9922410,3881,2018/03/31,1,2 Day Debit,2,S,443.00,3,
9483298,3881,2018/03/31,2,2 Day Debit,2,S,299.00,3,
9483299,3881,2018/03/31,2,2 Day Debit,2,S,301.00,3,
8727890,3895,2018/03/31,3,2 Day Debit,3,A,550.00,3,
9915447,3895,2018/03/31,1,2 Day Debit,1,A,300.00,3,
9915450,3895,2018/03/31,1,2 Day Debit,1,A,338.00,3,
9915829,3898,2018/03/31,1,2 Day Debit,1,P,300.00,3,
9915830,3898,2018/03/31,1,2 Day Debit,1,P,210.00,3,
9507179,3901,2018/03/31,2,2 Day Debit,2,N,221.00,3,
9507181,3901,2018/03/31,2,2 Day Debit,2,N,251.00,3,
9922393,3901,2018/03/31,1,2 Day Debit,2,N,220.00,3,
9922399,3901,2018/03/31,1,2 Day Debit,2,N,250.00,3,
9916165,3902,2018/03/31,1,2 Day Debit,1,B,150.00,3,
9916167,3902,2018/03/31,1,2 Day Debit,1,B,157.00,3,
9922390,3910,2018/03/31,1,2 Day Debit,2,P,145.00,3,
9922392,3910,2018/03/31,1,2 Day Debit,2,P,150.00,3,
9483307,3919,2018/03/31,2,2 Day Debit,2,A,201.00,3,
9483310,3919,2018/03/31,2,2 Day Debit,2,A,251.00,3,
9995539,3919,2018/03/31,1,2 Day Debit,2,A,300.00,3,
9995540,3919,2018/03/31,1,2 Day Debit,2,A,150.00,3,
